Oude Maasweg,The Amazing Stroopwafels,dutch rock,1994,90,26,75,-15,12,13,206,70,4,45,"Sittin' on a highway in a broken van
Thinkin' of you again
Guess I have to hitchhike to the station
With every step I see your face
Like a mirror looking back at me
Sayin' you're the only one
Making me feel I could survive
I'm so glad to be alive
Nowhere to run and not a guitar to play
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Lightning Crashes,Live,alternative metal,1994,90,43,39,-9,11,43,326,24,4,64,"Lightning crashes
An old mother cries
Her placenta falls to the floor

The angel opens her eyes
The confusion sets in
Before the doctor can even close the door

Lightning crashes
An old mother dies
Her intentions fall to the floor

The angel closes her eyes
The confusion that was hers
Belongs now, to the baby down the hall (baby down the hall, baby down the hall)

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Black Hole Sun,Soundgarden,alternative metal,1994,105,83,35,-5,8,15,319,0,4,76,"In my eyes
Indisposed
In disguises no one knows
Hides the face
Lies the snake
And the sun in my disgrace
Boiling heat
Summer stench
Neath the black, the sky looks dead
Call my name
Through the cream
And I'll hear you scream again

Black hole sun
Won't you come
And wash away the rain?
Black hole sun
Won't you come
Won't you come
Won't you come

Stuttering
Cold and damp
Steal the warm wind, tired friend
Times are gone
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Where Did You Sleep Last Night,Nirvana,alternative rock,1994,109,59,57,-8,69,36,306,67,6,68,"My girl, my girl
Don't lie to me
Tell me, where did you sleep last night?
In the pines, in the pines
Where the sun don't ever shine
I would shiver the whole night through

My girl, my girl, where will you go?
I'm going where the cold wind blows
In the pines, in the pines
Where the sun don't ever shine
I would shiver the whole night through

Her husband was a hard working man
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
High Hopes,Pink Floyd,album rock,1994,75,41,52,-13,35,28,511,20,3,59,"Beyond the horizon of the place we lived when we were young
In a world of magnets and miracles
Our thoughts strayed constantly and without boundary
The ringing of the division bell had begun

Along the Long Road and on down the Causeway
Do they still meet there by the Cut

There was a ragged band that followed in our footsteps
Running before times took our dreams away
Leaving the myriad small creatures trying to tie us to the ground
To a life consumed by slow decay

The grass was greener
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
I Alone,Live,alternative metal,1994,90,82,40,-7,37,10,231,0,5,62,"It's easier not to be wise
And measure these things by your brains
I sank into Eden with you
Alone in the church by and by

I'll read to you here, save your eyes
You'll need them; your boat is at sea
Your anchor is up, you've been swept away
And the greatest of teachers won't hesitate
To leave you there, by yourself
Chained to fate

I alone love you
I alone tempt you
I alone love you
Fear is not the end of this

I alone love you
I alone tempt you
I alone love you

It's easier not to be great
And measure these things by your eyes
We long to be here by his resolve
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Sabotage,Beastie Boys,alternative rock,1994,168,94,32,-7,10,54,178,3,10,71,"I can't stand it, I know you planned it
I'ma set it straight, this Watergate
I can't stand rockin' when I'm in here
'Cause your crystal ball ain't so crystal clear
So while you sit back and wonder why
I got this fuckin' thorn in my side
Oh my god, it's a mirage
I'm tellin' y'all, it's sabotage

So, so, so, so listen up, 'cause you can't say nothin'
You'll shut me down with a push of your button
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Smooth Operator - Single Version,Sade,british soul,1994,119,58,73,-7,3,96,259,24,3,66,"Diamond life, lover boy
He move in space with minimum waste and maximum joy
City lights and business nights
When you require streetcar desire for higher heights

No place for beginners or sensitive hearts
When sentiment is left to chance
No place to be ending but somewhere to start

No need to ask, he's a smooth operator
Smooth operator
Smooth operator
Smooth operator

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Ode To My Family,The Cranberries,irish rock,1994,94,45,36,-10,28,14,271,6,2,69,"Understand the things I say
Don't turn away from me
'Cause I spent half my life out there
You wouldn't disagree

D'you see me?
D'you see?
Do you like me?
Do you like me standing there?
D'you notice?
D'you know?
Do you see me?
Do you see me?
Does anyone care?

Unhappiness
Where's when I was young
And we didn't give a damn
'Cause we were raised
To see life as fun
And take it if we can

My mother
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
No Good (Start the Dance) [Remastered],The Prodigy,big beat,1994,145,99,64,-7,16,17,378,1,5,56,"Yo-yo-you're no good to me
Yo-yo-you're no good to me

Yo-yo-you're no good to me
Yo-yo-you're no good to me

You're no good for me
I don't need nobody
Don't need no one, that's no good for me

You're no good for me
I don't need nobody
Don't need no one, that's no good for me

You're no good for me
I don't need nobody
Don't need no one, that's no good for me

You're no good for me
I don't need nobody
Don't need no one, that's no good for me

You're no good for me
I don't need nobody
Don't need no one, that's no good for me

You're no good for me
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
When I Come Around,Green Day,modern rock,1994,98,91,53,-4,23,81,178,2,3,75,"I Heard You Crying Loud,
All The Way Across Town
You've Been Searching For That Someone,
And It's Me Out On The Prowl
As You Sit Around Feeling Sorry For Yourself
Well Don't Get Lonely Now
And Dry Your Whining Eyes
I'm Just Roaming For The Moment
Sleazin' My Back Yard So Don't Get So Uptight
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Live Forever - Remastered,Oasis,britpop,1994,84,79,10,-4,36,18,277,0,4,55,"Maybe I don't really wanna know
How your garden grows
'Cause I just wanna fly
Lately, did you ever feel the pain?
In the morning rain
As it soaks you to the bone

Maybe I just wanna fly
Wanna live, I don't wanna die
Maybe I just wanna breathe
Maybe I just don't believe
Maybe you're the same as me
We see things they'll never see
You and I are gonna live forever

I said maybe I don't really wanna know
How your garden grows
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Mmm Mmm Mmm Mmm,Crash Test Dummies,canadian rock,1994,93,57,58,-8,8,37,235,25,2,57,"Once there was this kid who
Got into an accident and couldn't come to school
But when he finally came back
His hair had turned from black into bright white
He said that it was from when
The cars had smashed so hard

Mmm Mmm Mmm Mmm
Mmm Mmm Mmm Mmm

Once there was this girl who
Wouldn't go and change with the girls in the change room
But when they finally made her
They saw birthmarks all over her body
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Polly,Nirvana,alternative rock,1994,115,39,62,-12,91,44,196,68,4,57,"Polly wants a cracker
I think I should get off her first
I think she wants some water
To put out the blow torch

Isn't me, have a seed
Let me clip your dirty wings
Let me take a ride, cut yourself
Want some help, please myself
Got some rope, haven't told
Promise you, have been true
Let me take a ride, cut yourself
Want some help, please myself

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Wonderwall - Remastered,Oasis,britpop,1995,175,87,37,-5,23,48,259,0,4,71,"Today is gonna be the day that they're gonna throw it back to you
And by now, you should've somehow realised what you gotta do
I don't believe that anybody feels the way I do about you now

And backbeat, the word is on the street that the fire in your heart is out
I'm sure you've heard it all before, but you never really had a doubt
I don't believe that anybody feels the way I do about you now

And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you, but I don't know how

Because maybe
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Don't Look Back In Anger - Remastered,Oasis,britpop,1995,163,92,33,-4,13,34,290,6,6,63,"Slip inside the eye of your mind
Don't you know you might find
A better place to play
You said that you'd once never been
All the things that you've seen
Will slowly fade away

So I'll start the revolution from my bed
Cos you said the brains I had went to my head
Step outside the summertime's in bloom
Stand up beside the fireplace
Take that look from off your face
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Street Spirit (Fade Out),Radiohead,alternative rock,1995,138,45,49,-12,18,13,254,31,3,62,"Rows Of Houses
All Bearing Down On Me
I Can Feel Their
Blue Hands Touching Me
All These Things Into Position
All These Things I'll One Day Swallow Whole
And Fade Out Again
And Fade Out
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Man in the Mirror,Michael Jackson,pop,1995,100,80,79,-6,11,27,319,43,4,64,"I'm Gonna Make A Change,
For once in my life,
It's gonna feel real good,
Gonna make a difference,
Gonna make it right.

As I turned up the collar on,
My favorite winter coat,
This wind is blowin' my mind,
I see the kids in the street,
With not enough to eat,
Who am I to be blind,
Pretending not to see their needs.

A summer's disregard,
A broken bottle top,
And a one man's soul,
They follow each other,
On the wind ya' know,
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
